exercise_ssn,submission_id
00001-20898,147435809
00001-20899,147435985
00001-20899,147436108
00001-20901,147436289
00001-20901,147436298
00001-20920,147436754
00001-20920,147436811
00001-20920,147436965
00001-20920,147436989
00001-20920,147437180
00001-20921,147384789
00001-20922,147384726
00001-20922,147384729
00001-20923,147445091
00001-20924,147445113
00001-20924,147445120
00001-20925,148098909
00001-20925,148098911
00001-20926,148098841
00001-20927,148050261
00001-20928,148050415
00001-20929,148098280
00001-20930,148098412
00001-20931,148098203
00001-20932,148049307
00001-20933,148049496
00001-20933,148049632
00001-20933,148049740
00001-20934,147663712
00001-20934,147663731
00001-20935,148049935
00001-20935,148049952
00001-20936,147663770
00001-20937,148098029
00001-20937,148098068
00001-20937,148098114
00001-20938,148072146
00001-20938,148072169
00001-20938,148072179
00001-20939,148072246
00001-20939,148072250
00001-20939,148072259
00001-20940,148098947
00001-20940,148098952
00001-20941,147434990
00001-20942,147435141
00001-20942,147435157
00001-20943,148049206
00001-20944,147434684
00001-20944,147434704
00001-20945,148049394
00001-20946,147434784
00001-20946,147434795
00001-20950,147366426
00001-20952,147606005
00001-20960,147662425
00001-20960,147662471
00001-20960,147662520
00001-20963,147366621
00001-20965,147663662
00001-20967,147375503
00001-20968,147375525
00001-20969,147375473
00001-20970,147375623
00001-20970,147375644
00001-20971,147375769
00001-20972,147375892
00001-20973,146916080
00001-20974,147366464
00001-20975,147366343
00001-20975,147366359
00001-20977,147367425
00001-20977,147367433
00001-20978,147367541
00001-20979,147367482
00001-20980,147367605
00001-20980,147367632
00001-20981,147177799
00001-20982,147176973
00001-20983,147177863
00001-20983,147177871
00001-20984,147178467
00001-20985,147178554
00001-20985,147178694
00001-20986,147178750
00001-20986,147178791
00001-20987,147178384
00001-20987,147178394
00001-20988,147177215
00001-20990,147177273
00001-20990,147177326
00001-20990,147177342
00001-20991,147177489
00001-20991,147177511
00001-20992,147177172
00001-21010,147377036
00001-21010,147377050
00001-21011,147377163
00001-21011,147377173
00001-21012,147377303
00001-21013,147377529
00001-21014,147746082
00001-21015,147745795
00001-21016,147745848
00001-21134,147745102
00001-21136,147745120
00001-21140,147745138
00001-21142,147745154
00001-21144,147745175
00001-21146,147745192
00001-21148,147745211
00001-21150,147745249
00001-21152,147745295
00001-21153,147745997
00001-21154,147745972
00001-21191,149724434
00001-21191,149724440
00001-21208,147375921
00001-21209,149767720
00001-21209,149767721
00001-21209,149767724
00001-21209,149767737
00001-21217,149776160
00001-21217,149776165
00001-21217,149776168
00001-21217,149776170
00001-21217,149776171
00001-60053,146915774
00001-60055,146915810
00001-60094,147354826
00001-60098,147059460
00001-60102,146961718
00001-60106,147059291
00001-60108,147059299
00001-60110,147059326
00001-60114,147179898
00001-60122,147059404
00001-60125,147354834
00001-60126,147354976
00001-60127,147355302
00001-60136,146915474
00001-60136,146915477
00001-60137,146915738
00001-60138,146915743
00001-60154,147179751
00001-60159,146916208
00001-60163,146915933
00001-60166,146915726
00001-60167,146915729
00001-60169,147364715
00001-60170,147364722
00001-60171,146915817
00001-60172,146915699
00001-60173,146915678
00001-60174,146915679
00001-60175,146915732
00001-60176,146915824
00001-60177,146915812
00001-60179,146915765
00001-60180,146915776
00001-60181,146916206
00001-60183,147364726
00001-85016,147059419
00001-85016,147059434
317682-00024,147178858
317682-00358,147178809
317682-00361,147178920
317682-00362,147178965
317682-00363,147179036
317682-00363,147179055
317682-00363,147179169
317682-00473,147379088
317682-00473,147379343
317682-00474,147379940
317682-00475,147380321
317682-00476,147381346
317682-00476,147381413
317682-00476,147381924
317682-00477,147382942
317682-00479,147959409
317682-00480,147959734
317682-00480,147959821
317682-00480,147959898
317682-00481,147960053
317682-00481,147960094
317682-00481,147960256
317682-00481,147960308
317682-00481,147960483
317682-00482,147960826
317682-00482,147961009
317682-00482,147961059
317682-00482,147961294
317682-00482,147961783
317682-00484,147471862
317682-00484,147471872
317682-00484,147471884
317682-00484,147471987
317682-00485,148099017
317682-00485,148099022
317682-00486,147472134
317682-00487,148099093
317682-00488,147663939
317682-00489,148099129
317682-00489,148099133
317682-00490,147473246
317682-00490,147473407
317682-00491,148099168
317682-00493,148014636
317682-00494,148015571
317682-00495,147474088
317682-00495,147474905
317682-00495,147475346
317682-00495,147475486
317682-00495,147475720
317682-00496,147962641
317682-00496,148010363
317682-00496,148010697
317682-00497,148013594
317682-00597,146447956
317682-00597,146447957
317682-00597,146447958
317682-00597,146447959
317682-00598,146447961
317682-00599,146447962
317682-00600,146447960
317682-00601,146447963
317682-00602,146447964
317682-00603,146447965
317682-00605,146447967
317682-00606,146447968
00001-20503,146972188
00001-20503,146972209
00001-20503,146972228
00001-20503,146972254
00001-20503,146972259
00001-20503,146972268
00001-20504,146972333
00001-20504,146972356
00001-20504,146972361
00001-20504,146972370
00001-20504,146972377
00001-20504,146972391
00001-20504,146972393
00001-20504,146972410
00001-20504,146972420
00001-20504,146972424
00001-20505,146972306
00001-20505,146972311
00001-20506,146972464
00001-20507,147333684
00001-20507,147333689
00001-20508,147333816
00001-20509,149802584
00001-20509,149802587
00001-20509,149802588
00001-20510,147144979
00001-20511,147144986
00001-20512,147145167
00001-20513,147144997
00001-20513,147145055
00001-20513,147145080
00001-20513,147145088
00001-20513,147145099
00001-20514,147145146
00001-20515,146972023
00001-20515,146972043
00001-20515,146972047
00001-20515,146972056
00001-20515,146972065
00001-20519,147144703
00001-20522,147149025
00001-20522,147149046
00001-20523,147149069
00001-20524,147144763
00001-20524,147144801
00001-20524,147144825
00001-20524,147144832
00001-20524,147144870
00001-20524,147144874
00001-20525,147144929
00001-20525,147144937
00001-20527,147144898
00001-20527,147144907
00001-20528,147145210
00001-20528,147145227
00001-20528,147145255
00001-20528,147147348
00001-20528,147147369
00001-20528,147147393
00001-20528,147147410
00001-20528,147147421
00001-20528,147147436
00001-20528,147147442
00001-20528,147147668
00001-20528,147147687
00001-20528,147147755
00001-20528,147147911
00001-20528,147147964
00001-20528,147147991
00001-20529,147148158
00001-20529,147148201
00001-20530,147148232
00001-20531,147148241
00001-20532,147148266
00001-20533,147148274
00001-20534,147148327
00001-20534,147148339
00001-20534,147148353
00001-20534,147148372
00001-20535,147148890
00001-20536,147149081
00001-20537,147149093
00001-20538,147144649
00001-20539,147144674
00001-20540,147144694
00001-20541,147144951
00001-20542,147144960
00001-20543,147148014
00001-20544,147148401
00001-20545,147148410
00001-20546,147148433
00001-20546,147148452
00001-20546,147148460
00001-20546,147148470
00001-20546,147148484
00001-20546,147148495
00001-20547,147148557
00001-20548,147148577
00001-20548,147148587
00001-20549,147433783
00001-20550,147433789
00001-20551,147433813
00001-20551,147433843
00001-20552,147441823
00001-20552,147441840
00001-20553,147441849
00001-20554,148054481
00001-20554,148087633
00001-20554,148087640
00001-20555,147441881
00001-20556,147441930
00001-20557,147441986
00001-20558,147441966
00001-20559,147441995
00001-20560,147442061
00001-20561,147443308
00001-20562,147443419
00001-20563,147443669
00001-20563,147443689
00001-20563,147443699
00001-20563,147443708
00001-20564,147443747
00001-20564,147443752
00001-20564,147443765
00001-20565,147443814
00001-20565,147443827
00001-20565,147443849
00001-20565,147443861
00001-20565,147443876
00001-20566,147322709
00001-20567,147322714
00001-20568,147322719
00001-20571,147322752
00001-20572,147149226
00001-20572,147149252
00001-20572,147149267
00001-20573,147747058
00001-20574,147747063
00001-20574,147747077
00001-20575,147747081
00001-20576,147747096
00001-20590,149797290
00001-20591,147148025
00001-20592,147148039
00001-20592,147148050
00001-20592,147148066
00001-20592,147148120
00001-20593,147332475
00001-20594,147332527
00001-20595,147332547
00001-20596,147332614
00001-20597,147332621
00001-20598,148263546
00001-20598,148263631
00001-20598,148263641
00001-20598,148263754
00001-20599,148263826
00001-20599,148263934
00001-20599,148263943
00001-20599,148263954
00001-20599,148263964
00001-20599,148264048
00001-20600,148335164
00001-20600,148335186
00001-20601,148335208
00001-20601,148335209
00001-20601,148335213
00001-20601,148335244
00001-20601,148335247
00001-20601,148335263
00001-20601,148335271
00001-20601,148335280
00001-20602,149802921
00001-20602,149802925
00001-20603,149802944
00001-20604,148334451
00001-20604,148334614
00001-20604,148334726
00001-20604,148334733
00001-20604,148334910
00001-20604,148334917
00001-20604,148334947
00001-20604,148334970
00001-20604,148334985
00001-20604,148335003
00001-20605,149800323
00001-20605,149800331
00001-20605,149800341
00001-20605,149800348
00001-20605,149803150
00001-20605,149803153
00001-20606,147359659
00001-20606,147359689
00001-20608,147441813
00001-20609,147434017
00001-20609,147434174
00001-20610,147443605
00001-20611,147443585
00001-20612,147443903
00001-20612,147443912
00001-20612,147443916
00001-20613,147434239
00001-20614,148015488
00001-20614,148015496
00001-20615,148014798
00001-20616,148014908
00001-20616,148014965
00001-20616,148015160
00001-20616,148015232
00001-20616,148015261
00001-20617,148015622
00001-20617,148015647
00001-20617,148015685
00001-20617,148015700
00001-20617,148015784
00001-20617,148015810
00001-20617,148015833
00001-20618,148053182
00001-20618,148053194
00001-20619,148053309
00001-20620,148053391
00001-20620,148053396
00001-20621,148080758
00001-20621,148080771
00001-20622,148081072
00001-20622,148081090
00001-20622,148081240
00001-20622,148081253
00001-20622,148081283
00001-20622,149800288
00001-20622,149831091
00001-20623,148078302
00001-20623,148078464
00001-20623,148078483
00001-20623,148078528
00001-20623,148078548
00001-20624,147485145
00001-20625,147484865
00001-20625,147485018
00001-20643,147747021
00001-20643,147747023
00001-20643,147747036
00001-20643,147747049
00001-20644,147747116
00001-20645,147747134
00001-20645,147747136
00001-20646,147747193
00001-20647,147747220
00001-20648,147747369
00001-20649,147747652
00001-20651,147872829
00001-20652,147873044
00001-20652,147873048
00001-20652,147873088
00001-20652,147873091
00001-20652,147873121
00001-20652,147873135
00001-20652,147873140
00001-20652,147873152
00001-20654,147873210
00001-20655,147874753
00001-20655,147874772
00001-20655,147874788
00001-20655,147874790
00001-20655,147874794
00001-20655,147874813
00001-20656,147874883
00001-20656,147874892
00001-20660,147875262
00001-20661,147875179
00001-20661,147875221
00001-20665,147442546
00001-20666,147442568
00001-20666,147442577
00001-20667,147442817
00001-20668,147323277
00001-20669,147323321
00001-20670,147323358
00001-20670,147332144
00001-20670,147332190
00001-20671,147332236
00001-20671,147332263
00001-20673,147434474
00001-20679,149396800
00001-20679,149396832
00001-20679,149396844
00001-20679,149396853
00001-20717,147875117
00001-20717,147875156
00001-20718,147875308
00001-20756,147459125
00001-20756,147459142
00001-20756,147459153
00001-20756,147459191
00001-20756,147459198
00001-20756,147459205
00001-20756,147459352
00001-20756,147459363
00001-20756,149831017
00001-20756,149831027
00001-20756,149831028
00001-20756,149831528
00001-20757,147333008
00001-20758,147149301
00001-20758,147149305
00001-20758,147149313
00001-20768,147485291
00001-20769,147332353
00001-20787,149800236
00001-20787,149800239
00001-20787,149800248
00001-20787,149800258
00001-20787,149800263
00001-20787,149800269
00001-20787,149800279
00001-20787,149800284
00001-20807,147332723
00001-20807,147332729
00001-20808,147332736
00001-20809,147332743
00001-20810,147648096
00001-20810,147648104
00001-20812,147332810
00001-20813,147332823
00001-20814,147332848
00001-20815,147332915
00001-20816,147332960
00001-20817,147332973
00001-20818,147644610
00001-20818,147644653
00001-20819,147644508
00001-20819,147644530
00001-20819,147644535
00001-20819,147644564
00001-20820,147333105
00001-20820,147333117
00001-20820,147333167
00001-20820,147333174
00001-20820,147333237
00001-20821,147333281
00001-20821,147333287
00001-20822,147644670
00001-20822,147644977
00001-20822,147645392
00001-20822,147645429
00001-20822,147645438
00001-20822,147645456
00001-20822,147645527
00001-20822,147645811
00001-20822,147647905
00001-20822,147647981
00001-20828,147648175
00001-20828,147648256
00001-20840,147875351
00001-20840,147875362
00001-20840,147881703
00001-20840,147881748
00001-20841,147967979
00001-20841,147968135
00001-20841,148328766
00001-20841,148328781
00001-20842,148328866
00001-20843,148328935
00001-20844,148329002
00001-20845,148329107
00001-20845,148329133
00001-20845,148329147
00001-20845,148329157
00001-20845,148329339
00001-20845,148329351
00001-20845,148329887
00001-20845,148330223
00001-20847,147333650
00001-20848,147333419
00001-20848,147333481
00001-20848,147333545
00001-20848,147333552
00001-20848,147333613
00001-20871,147648288
00001-20871,147648358
00001-20871,147648374
00001-20872,147648137
00001-20873,147648514
00001-20874,147647419
00001-20874,148261911
00001-20875,147643802
00001-20876,147643888
00001-20876,147644103
00001-20877,147644139
00001-20877,147644204
00001-20877,147646199
00001-20877,147646220
00001-20877,147646279
00001-20877,147646419
00001-20877,147646445
00001-20878,147646510
00001-20878,147646540
00001-20879,147646627
00001-20879,147646673
00001-20879,147646683
00001-20880,147646817
00001-20880,147646916
00001-20880,148261782
00001-20881,148262070
00001-20881,148262102
00001-20882,148263288
00001-20882,148263309
00001-20882,148263368
00001-20882,148263481
00001-20882,149802665
